"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
12.0351913405577,12.5429406544974,12.5424727426469,13.1647444189119,12.704745885509,13.1869347279526,13.6344386720719,14.09800120314,13.6316510778581,14.1272478082685,14.5862627798079,14.7923469386822,15.1113317154637,15.0041956643367,15.4486637878886,15.9442526669181,16.2528249426706,16.3125553439343,16.3722519615459,16.5948175193678,16.8515679638321,16.9747722981797,17.866054007565,17.8909230000704,17.6978292808116,18.3558554719028,18.2323141721789,19.1649666960516,18.9415008323972,19.3454726305064
43.9415970031788,44.4493463171185,44.448878405268,45.071150081533,44.6111515481301,45.0933403905737,45.540844334693,46.0044068657611,45.5380567404792,46.0336534708895,46.4926684424289,46.6987526013032,47.0177373780848,46.9106013269578,47.3550694505097,47.8506583295391,48.1592306052917,48.2189610065554,48.278657624167,48.5012231819889,48.7579736264532,48.8811779608008,49.7724596701861,49.7973286626915,49.6042349434327,50.2622611345238,50.1387198348,51.0713723586727,50.8479064950183,51.2518782931275
7.38254157192601,7.89029088586567,7.88982297401524,8.51209465028023,8.05209611687727,8.53428495932086,8.98178890344022,9.44535143450833,8.9790013092264,9.47459803963675,9.93361301117615,10.1396971700504,10.458681946832,10.351545895705,10.7960140192569,11.2916028982863,11.6001751740389,11.6599055753026,11.7196021929142,11.9421677507361,12.1989181952004,12.322122529548,13.2134042389333,13.2382732314387,13.0451795121799,13.7032057032711,13.5796644035472,14.5123169274199,14.2888510637655,14.6928228618747
17.0171193429217,17.5248686568613,17.5244007450109,18.1466724212759,17.6866738878729,18.1688627303165,18.6163666744359,19.079929205504,18.613579080222,19.1091758106324,19.5681907821718,19.7742749410461,20.0932597178277,19.9861236667007,20.4305917902525,20.926180669282,21.2347529450346,21.2944833462982,21.3541799639098,21.5767455217317,21.8334959661961,21.9567003005437,22.8479820099289,22.8728510024343,22.6797572831755,23.3377834742667,23.2142421745428,24.1468946984155,23.9234288347611,24.3274006328703
12.0266343881731,12.5343837021128,12.5339157902624,13.1561874665273,12.6961889331244,13.178377775568,13.6258817196873,14.0894442507554,13.6230941254735,14.1186908558839,14.5777058274233,14.7837899862976,15.1027747630791,14.9956387119521,15.440106835504,15.9356957145335,16.244267990286,16.3039983915497,16.3636950091613,16.5862605669832,16.8430110114475,16.9662153457951,17.8574970551804,17.8823660476858,17.689272328427,18.3472985195182,18.2237572197943,19.156409743667,18.9329438800126,19.3369156781218
34.2097205478399,34.7174698617796,34.7170019499291,35.3392736261941,34.8792750927912,35.3614639352348,35.8089678793541,36.2725304104222,35.8061802851403,36.3017770155507,36.7607919870901,36.9668761459644,37.2858609227459,37.1787248716189,37.6231929951708,38.1187818742003,38.4273541499528,38.4870845512165,38.5467811688281,38.76934672665,39.0260971711143,39.1493015054619,40.0405832148472,40.0654522073526,39.8723584880938,40.530384679185,40.4068433794611,41.3394959033338,41.1160300396794,41.5200018377886
43.3272421962131,43.8349915101528,43.8345235983023,44.4567952745673,43.9967967411644,44.478985583608,44.9264895277273,45.3900520587954,44.9237019335135,45.4192986639238,45.8783136354632,46.0843977943375,46.4033825711191,46.2962465199921,46.740714643544,47.2363035225734,47.544875798326,47.6046061995897,47.6643028172013,47.8868683750232,48.1436188194875,48.2668231538351,49.1581048632204,49.1829738557258,48.989880136467,49.6479063275581,49.5243650278343,50.457017551707,50.2335516880526,50.6375234861618
11.5871716480823,12.094920962022,12.0944530501715,12.7167247264365,12.2567261930336,12.7389150354772,13.1864189795965,13.6499815106646,13.1836313853827,13.679228115793,14.1382430873324,14.3443272462067,14.6633120229883,14.5561759718613,15.0006440954132,15.4962329744426,15.8048052501952,15.8645356514589,15.9242322690705,16.1467978268924,16.4035482713567,16.5267526057043,17.4180343150896,17.442903307595,17.2498095883362,17.9078357794273,17.7842944797035,18.7169470035762,18.4934811399218,18.897452938031
46.836020348685,47.3437696626247,47.3433017507742,47.9655734270392,47.5055748936363,47.9877637360799,48.4352676801992,48.8988302112673,48.4324800859854,48.9280768163957,49.3870917879351,49.5931759468094,49.912160723591,49.805024672464,50.2494927960159,50.7450816750453,51.0536539507979,51.1133843520616,51.1730809696732,51.3956465274951,51.6523969719594,51.775601306307,52.6668830156923,52.6917520081977,52.4986582889389,53.1566844800301,53.0331431803062,53.9657957041789,53.7423298405245,54.1463016386337
47.2711578465979,47.7789071605376,47.7784392486871,48.4007109249521,47.9407123915492,48.4229012339928,48.8704051781121,49.3339677091802,48.8676175838983,49.3632143143086,49.822229285848,50.0283134447223,50.3472982215039,50.2401621703769,50.6846302939288,51.1802191729582,51.4887914487108,51.5485218499745,51.6082184675861,51.830784025408,52.0875344698723,52.2107388042199,53.1020205136052,53.1268895061106,52.9337957868518,53.5918219779429,53.4682806782191,54.4009332020918,54.1774673384374,54.5814391365466
