"V1","V2","V3","V4","V5","V6"
9.47426882535167,9.37002691605682,9.86354167242067,10.4086828130824,10.3432401722496,11.4103264256555
6.93386306120531,6.84505264133095,7.23736261305243,7.63150940855144,7.73345540858732,8.67799386311116
19.3618729063546,19.3199776745154,19.8237804334626,20.3303386990052,20.2114453450758,21.2949216810012
24.9692456345092,24.9523801683282,25.3185067466612,25.8187028762181,25.737600690353,26.875530405035
8.49604618192919,8.44961500542687,8.9066742954076,9.31568434336489,9.31853281921728,10.4715819977806
37.0752089032828,36.8887924826073,37.5658219606109,37.7635944900935,37.8174727537544,38.811171273546
7.19565585556649,7.12814424585194,7.56133662766704,8.02553105436489,8.05161998857311,9.13248426144593
6.87483446669465,6.9026007112522,7.28499505802227,7.79136116987296,7.73895472680591,8.71779997489749
49.3472224755278,49.2260314176539,49.6674930609704,50.1359590735456,50.2281244312406,51.2389674915769
29.3490410093826,29.2988257793331,29.829935591728,30.2054664974706,29.9742051814926,31.2397167514775
22.1264926084323,21.8799045520326,22.6043361064029,22.9423481695069,23.0026372457525,24.0456582045884
36.0362904749969,36.0778326386453,36.4622886664926,36.8838629730658,36.8215350446981,37.951674435004
39.3374056284709,39.2477865463184,39.6265838310443,40.1797183868942,40.0664838421819,41.1592448810814
33.3630133641241,33.1711121748494,33.6644163190132,33.9053125433054,34.0886858724163,35.1285709628524
32.8255620552569,32.8469482999289,33.2462124879007,33.5885364927318,33.5936927342922,34.6829602714843
51.6629119954224,51.6545828796117,52.0629448115044,52.2649920264366,52.3457385680288,53.5668475242741
48.9147730740103,48.941825750858,49.3055864748817,49.7692349750847,49.7100183628253,50.8985515414495
21.6839275398919,21.533888834473,22.0194052119017,22.4576614035883,22.4093797380277,23.5199105689377
53.560607859429,53.3037725527321,54.1144880868121,54.6436961813184,54.3027801459517,55.7475931711527
24.36591054752,24.3709438021903,24.7127907015669,25.1989042731921,25.1354415455441,26.2923313469594
54.1900879623722,54.0802336551878,54.5655029069787,54.8501636246425,55.1091940861165,56.1070995835637
13.4189970292831,13.346886274694,13.8495583789739,14.2992685137927,14.2961664305574,15.4451589005193
54.0414539457422,54.0867303369125,54.3964143843329,54.9197940590455,54.7936616307029,55.9303836061717
52.6370691067079,52.4855309405591,52.9811108241628,53.3555751979389,53.3315521067737,54.4541233418557
19.6804087137795,19.5136496174219,20.0386794739007,20.5002715289158,20.493563971199,21.5670185358064
