"V1","V2","V3","V4","V5","V6"
7.18407829962523,7.35961284849921,8.11465159470754,8.03133615580719,8.21153140792066,8.89479779965483
33.9109069711036,34.1401579566736,35.0308941257653,34.7867396447127,35.0276825064026,35.8057673653324
41.8236184768787,41.8107441049885,42.6812382280635,42.6158363088508,42.7628693701098,43.6286949739048
19.9455701738205,20.1203628424408,20.7314786203502,20.7981582492376,20.8767859039629,21.6550072489144
44.9203875123434,45.2109511862418,45.7617722147441,45.8100626894741,45.8529105287773,46.662197258438
36.696467064549,36.8631244630508,37.4568366385811,37.4966449196373,37.5668296024067,38.4002488725841
52.0204525561166,52.3142467668659,52.9006794164412,52.8975739796753,53.0686537859981,53.8502323310106
53.9491452816644,54.3000037969036,54.8946552555285,54.8830295671713,54.9713579776758,55.7459118117158
7.95181783607537,8.13814076163995,8.78459231243165,8.73599448991937,8.96965976598548,9.87860880811896
11.9270368175917,12.2050535543262,12.888044969375,12.810284054783,12.9038669823678,13.6440828869782
17.9206868900693,18.1993471127301,18.8639272305066,18.8059172626881,18.8254578617642,19.6885303633533
38.2921473211499,38.6359034757484,39.2197276664348,39.1186959661622,39.2975981370145,40.0650258876828
22.141469627102,22.3861614929994,22.9162440517264,23.0640075248975,23.12885495038,23.9566590989182
37.529142499875,37.803410300272,38.434553843337,38.4585921085469,38.4743077526608,39.2160143057331
48.3509946992916,48.5428685956099,49.2164299717156,49.1784686156051,49.296330039581,50.0679756839784
54.5181658231425,54.8081541037585,55.4317979284748,55.3381070853777,55.5324083007299,56.3131070839079
39.8932528077022,40.0740127962441,40.8198846559973,40.8251895527991,40.9209977453214,41.7244920154593
32.5703617850679,32.8208417707292,33.4352662242176,33.40451999583,33.5409290387068,34.2017488787238
45.1093292477734,45.3263484176218,45.9623667557653,46.0148384586622,46.0720898554885,46.8274185421066
45.9165892277005,46.2505615185818,46.8261532459085,46.7982643722571,46.911921193297,47.5269909165607
49.7610235599557,50.5027993837425,50.7977999439294,50.886788695684,50.7835678850553,51.4299990790018
14.8218084391734,15.1974439631468,15.7493337760767,15.7725479871999,15.8988338024055,16.6822788266626
48.8658573370252,49.1807840986545,49.7369155621954,49.8187139248993,49.8622818940812,50.5951860116972
14.3846496469691,14.6841542830748,15.232318140211,15.2374115254685,15.2950886643254,16.1266004778913
51.2537619772911,51.7065922227094,52.1336330591424,52.2306009218429,52.2346368154922,53.0078477744419
