"V1","V2","V3","V4","V5","V6"
31.2926160506482,31.8918647973583,32.5094771163467,31.9668646787808,32.3404024484702,32.5228595735374
51.9543515872445,52.713991908871,53.1674906959397,52.8467769780003,53.0526750557156,53.2628390141192
54.8504856240611,55.7240572658412,56.0682952454188,55.714266445683,55.9836577854209,56.1472864038798
52.2929366293191,53.0722725761859,53.4825667974914,53.1038533302912,53.4239787343465,53.4627406674097
26.4077787794031,27.2280842942223,27.6922684244951,27.2219593206705,27.6853247743651,27.7116835012352
53.1236360807484,53.7785656469235,54.2775102820741,53.8035404195706,54.1263248227857,54.3289628970407
18.2154683633085,19.0110936304373,19.4125444002198,19.0460706055073,19.3513310274621,19.5303005087301
41.0662027339011,41.7378672376998,42.1104946581222,41.8245979811148,41.9046084808459,42.2094338143964
34.6374843046717,35.4370100165906,35.8320830531534,35.4758107673927,35.7527289749222,35.9380506064363
13.6227785090794,14.5094130618078,14.8776915267363,14.5079236858666,14.7570365971501,14.9096880842614
21.7403431279915,22.6330008547503,23.009302042812,22.6576070914143,22.8535584685944,23.0860444565294
41.6786097110986,42.5400219230291,42.9226909199446,42.5103708592237,42.8904359409101,42.9701690771424
8.91614559234085,9.77430754860918,10.155962987971,9.73319574706417,10.1210063092371,10.2455490689839
26.8320546627186,27.6228231635183,27.9643211082263,27.5683969030919,27.9849356291823,28.0387673621819
26.3490969016208,27.1629912282217,27.521532939953,27.1620753043524,27.496815050009,27.6546842157347
11.7943347656159,12.6489441342569,12.9092964751316,12.6227150190756,13.010747050419,13.1611114771526
10.989525585865,11.8313139144878,12.2731647415278,11.7900323778204,12.1872432839978,12.3635452439645
21.9108351656971,22.678488078271,23.0383235859827,22.6678602968193,22.9571314062648,23.1963467819755
7.87952668970248,8.69773851335912,9.05632160231457,8.74808601999572,9.06088819310411,9.20296084393526
14.8134615128144,15.4790311037728,15.928224495447,15.6324557003115,15.8732432964132,16.0487540488793
53.9118755848394,54.7118056527951,55.1309054830175,54.7303376830437,55.0489432045869,55.2302498818642
50.8327518743489,51.5843023734848,52.0223618466161,51.6652325937182,51.8959681766581,52.1379725710176
25.8567709659312,26.6324140220577,27.0115359612734,26.7566714832781,26.9920205375577,27.1022357643104
33.2321194407733,33.9992231037707,34.3443569275545,33.9968142277739,34.4014380866505,34.6032001954137
27.0406436783784,27.940463977153,28.3371579909374,27.9412714283878,28.2731707702808,28.467210006561
