"V1","V2","V3","V4","V5","V6"
21.6049225710982,21.9907328491396,22.4548208796781,22.1944386173362,22.4354159627003,23.5475580773056
15.3601183275008,15.6373592471565,16.2834612148482,15.9264534946273,16.2414206119402,17.2435622576445
13.1213394787556,13.3540053766142,13.9255275748678,13.7287056216257,13.9159783426907,14.9123521959735
24.5057055155822,24.731364657635,25.3844977900105,25.1373803123893,25.277310088984,26.392774042087
54.1510447984188,54.2895016221104,54.8325511332826,54.67612735403,54.7992146436068,55.8716708319292
48.2129171901061,48.3741734132033,49.1001300456433,48.7861776612697,49.0869526101527,49.985833146261
44.4921708051384,44.608913153263,45.3630315981564,44.9929327537766,45.1898898865728,46.3726221735926
29.7555637164287,30.1195380434624,30.6898268749923,30.4264348471068,30.5535359826184,31.673205700342
37.0925579502029,37.4808626961152,38.0487363912119,37.7368119350065,37.8426755264313,38.9998880119456
51.9816109298744,52.1896328936359,52.8046136353079,52.6100127515826,52.7425627683744,53.8487529927416
19.7840890691311,19.9144448679342,20.6014504468332,20.3727607121151,20.5587434866533,21.5879021673747
30.7878738674834,31.156253731246,31.7324769881358,31.4332130131118,31.7165794128662,32.6327505583484
33.2726853880242,33.82317263123,34.1940312730129,34.0032276880876,34.1591067120459,35.2289192475382
45.4884043512839,45.6071053173273,46.1733250205414,45.9810400449971,46.1959091624263,47.0922632339693
44.3011929600622,44.5258352090597,45.1678112920023,44.810705241822,45.0523772567742,46.0871747142746
22.6182036426614,22.8425959684608,23.522143771611,23.185179530419,23.4388803730208,24.5679589908214
37.3570243352341,37.6214266296095,38.2433954199141,37.8410074605869,38.1123153753563,39.120145560166
21.1434022282366,21.3783031757115,22.0173316618929,21.6531245612624,21.8777160687858,22.9726439862358
47.8299712105683,48.0980648551543,48.7154680867003,48.5128067409517,48.561802786818,49.6996979808028
54.3369967720875,54.60443647466,55.2198749429748,54.8406865138386,55.0509673483237,56.1711065106499
8.3777062853265,8.45406063800934,9.25353290959083,8.9415603072462,9.17297219469366,10.0415494010316
23.332478268388,23.601740559307,24.2230490754414,23.9955922370717,24.1456800471273,25.2473498354373
17.9342305388042,18.0506574754803,18.7022022298462,18.5025055365173,18.7191066478663,19.4319052857496
50.9890379038791,51.2160413141333,51.8064468965975,51.5276369821744,51.7087593059139,52.8066929131619
19.56326278663,19.8499854041971,20.4373511925616,20.166959989214,20.3385197450853,21.4420581664924
