"V1","V2","V3","V4","V5","V6"
15.2863407385585,15.2842595133446,15.3754376426488,16.6293506668494,15.9980498895693,16.1987243264687
41.9265994099375,42.1300183602608,42.0679656011916,43.2569547090514,42.7938935636852,42.942438748843
48.6346178110284,48.7801582223081,48.8092476451713,49.8583570877159,49.405474638427,49.5501715142356
8.65066258902652,8.67279029943754,8.73167100529046,9.81296315938759,9.25084003442089,9.55620096131925
46.3416807068382,46.4197459085587,46.4615317229611,47.6372021303544,47.053400485532,47.318480190313
46.3835955362852,46.4655673147807,46.5798351623584,47.8909860793009,47.2349361970611,47.3515822487117
50.6519893718841,50.8579688326534,50.7867530751951,52.0307324518061,51.489309227245,51.6961313702437
33.32107197858,33.4732453889339,33.3971952872845,34.5496580018247,34.1401786035165,34.2720078188755
48.2407358990873,48.2854661332506,48.4631569994849,49.6300702192897,49.1077345533798,49.31410075955
26.2932080525279,26.3668882129657,26.4952054006304,27.6155541918751,27.0565457293985,27.2612631325646
42.0815434239358,42.0960324148857,42.1261566260801,43.3190165851193,42.9000815042303,42.934283551897
18.71068951096,18.8236352073234,18.9028553680337,19.9494821958576,19.5756792560186,19.6894435436888
27.8360923842938,28.0335472087259,27.9811041481826,29.194569394172,28.6047337205393,28.8428387907319
51.8959594592999,52.0461063996951,52.1862979150504,53.3461894070985,52.7505064907126,52.8358059858647
46.3325119785288,46.4329974058713,46.5019910337892,47.6242278794312,47.0737478013009,47.2738769642457
22.0818447542208,22.1499620330074,22.3200978402066,23.3528964638734,22.8382234603294,22.9948643528699
44.2626638615145,44.3263817528544,44.3706690512376,45.5443831325015,45.0506542502082,45.2286170161945
47.5480331128269,47.5560642663307,47.6559721454697,48.8064630016568,48.3033820840977,48.492211228298
53.1044373730424,53.2613121604019,53.3636919581433,54.4600080934536,54.0087333831592,54.1037144175515
17.3899179593993,17.609132971838,17.5159718114784,18.5757048372223,18.1753100931532,18.3586609123484
52.2401444192395,52.3219299534767,52.3832357214513,53.5673529780072,53.0463627962835,53.255405414737
9.08188728430422,9.02235949759568,9.20929106231631,10.4097594928459,9.76780906442595,10.1025509854985
14.2508690607025,14.3773897157725,14.469549613267,15.6294752035401,14.9895656767128,15.2232467380889
14.4621577021415,14.4223367888627,14.4513475961663,15.6715855361034,15.1779094908538,15.2030689416028
15.6493292736559,15.8096183893736,15.7707916377583,17.0671362662775,16.4773835288791,16.6481717541072
