"V1","V2","V3","V4","V5","V6"
37.3752235623181,37.5828738224391,37.7245742697246,38.3129796387448,37.9309262584278,38.5375505987351
55.5855031157218,55.9092904471618,55.9582383652799,56.3631615795038,56.3775193422023,56.5995051072605
17.7246639411404,17.9437653434366,18.0612953969811,18.4805264025877,18.6138344852032,18.574861787347
52.2617857770116,52.3857423091421,52.4142646655133,52.9487434137956,52.6492653184687,52.679455280702
31.2001172948363,31.5168170080421,31.68081375398,31.9428743344057,32.0265034611142,32.1768677253628
26.4069424504482,26.5197557249905,26.8436695475161,27.218688671595,26.9156618137663,27.261242177764
36.4181475936248,36.7465082321207,36.6649250704032,37.2407649554421,37.2727308381539,37.167926515186
42.7810123952904,43.0658078302156,43.0633431183114,43.4815384616011,43.7950376906378,43.3350615847742
14.5622101606742,15.1587061707753,15.0880654814367,15.4518336935911,15.7802268733127,15.6964668949069
49.1982776561173,49.4614679439276,49.5932889758276,50.0233932371757,50.0155483920947,50.1925588072122
23.2390836964228,23.5887004250399,23.6920587986493,24.0977285134553,24.0543891648814,24.2869352237995
55.5382258946216,55.8669120122357,55.7270354813622,56.3117759247882,56.6583238969703,56.4047085135697
31.1713758422756,31.5565284063162,31.6653063558132,32.0738169140682,32.0423495015461,32.2323373594731
47.3983917595305,47.9017456596615,47.9056469347884,48.2085134504331,48.5937667658071,48.4277054793757
29.2588859167314,29.7500061954439,29.796630288609,30.1577475552628,30.1788641198142,30.4667874218923
42.0693630840157,42.4562633784542,42.5368836566786,42.9667331854458,42.9583255370615,43.275216161101
45.1286905588155,45.5653399872224,45.544790072339,45.9689037892019,45.9654883148667,46.1631507752189
46.1159054960418,46.5561727221424,46.5898226054225,47.0133062710098,47.076031270857,47.1735082019138
9.39279757999273,9.63185955739114,9.67818710618339,10.1264786592634,10.1810925919016,10.0906145047328
15.176430706865,15.7941216067371,15.7788492202609,16.2590562896129,16.0954421776636,16.5787011546482
36.7011393624593,36.9456426460021,37.0200796757704,37.4344759261414,37.5215322891267,37.6019993375486
54.3761180709912,54.7107548452947,54.9540474544619,55.2677765903613,55.2102733209662,55.8013214846414
32.8063586438116,33.3708159363234,33.5411737448128,33.82284895899,33.7057291663081,34.3732826122462
55.1138698601716,55.5769614509652,55.7537762324728,56.0110457094825,55.9732423090092,56.5197404124122
17.5521736454457,17.816004873939,17.8452335377943,18.3087553608997,18.3835026520871,18.3270833629885
