"V1","V2","V3","V4","V5","V6"
17.2005633527592,17.088309359899,18.0748148880769,17.7895934336895,18.5701499276215,18.2458981555486
11.4051094193448,11.3381785723985,12.4619545258159,11.9958344839057,12.8000992054318,12.4596703717362
40.7043143829205,40.5969543798512,41.5446400518153,41.3152974139869,42.0722032549763,41.8190606509056
24.1644475439099,24.2535188746512,25.1130919264708,24.7901643298617,25.6012133229603,25.3814090758089
12.2666792521069,12.1863889520648,13.0576438802015,12.8187320443052,13.6083051401455,13.2167672041506
41.413676182364,41.3871527275318,42.4191565794025,41.9686434771971,42.7280953337423,42.4614678269267
37.7304938082609,37.7389490985763,38.5358483415378,38.2692717126752,39.095931986863,38.704303652573
19.6522147554591,19.6061178225814,20.6564313330001,20.2624790186502,21.1294206986227,20.693139489387
17.4424366790913,17.3390344146663,18.3794975564768,18.0752359817593,18.815215197075,18.416233221986
25.7417908863614,25.5243253875837,26.5681294501054,26.4317704287156,27.1934267013719,26.8336915124948
7.95818189432709,7.80758670797655,8.50138537256598,8.44451720881444,9.17103822763078,8.92909255506165
13.2506419869184,13.2074525064971,14.2088007884078,13.8446065978085,14.7676641175096,14.1998905614332
18.4586209447898,18.570665719681,19.2625093159461,18.9959095628737,19.7735018473671,19.417642907568
43.4517446141565,43.3604282884182,44.2265486329405,43.9593266785044,44.8200679574966,44.4575381279239
55.2566923403337,55.1651111326032,56.1942742317847,55.7784112730712,56.5360782651015,56.2262470099786
42.876939630217,42.6622302359601,43.7413537598933,43.4814611418767,44.0856376883534,43.9622165235523
44.0760402646226,44.070525672857,45.0583251990154,44.5288632235966,45.4897317017093,45.1884822012478
44.6991323402412,44.7824593542902,45.5990687506917,45.5025405357523,46.3614041262265,46.1730370122095
18.2911593904787,18.5123348464093,18.656675340721,19.0050784590787,19.5954506764848,19.1476349112411
11.5038435169077,11.4050531643449,12.3005688203714,11.9788232029987,12.8152435509897,12.383672469521
36.3316184444566,36.4153422478758,37.413939361702,36.9224763855609,37.9105584882699,37.3095454693368
14.8219908673278,14.7040587307509,15.6679914228738,15.3238220351811,16.1358054731401,15.7721458697296
35.7242448823555,35.7699763082136,36.5166999508779,36.2806986999778,37.1514899561088,36.7046012403419
43.1824651052014,43.0391901700073,43.9916025665068,43.5982974450685,44.4154713509281,44.0889206790039
41.3828024888267,41.3228108175217,42.2559392249641,41.9150795632448,42.7263125495931,42.4416051877963
