"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
18.5358526867539,23.194645764605,23.8488345886693,26.5262952209132,29.1593202373344,28.1232612603545,28.7290798174424,27.6008723903917,28.1889483559499,26.0012799437159,24.1977015664765,21.7355517304727,19.121163243726,17.3874862622114,14.7038854167303,15.0873297067965,13.4015402004849,13.3387859017934,11.4210715542017,12.2259254596752,14.4628453908231,15.979282105108,17.9487942384988,20.4843252865045,24.5989345221365,26.230056695558,27.411525572087,31.7660344016683,33.2677494022488,33.0659720696029
24.5819007258891,26.0760205430302,28.3285346431707,30.6423034819131,31.0792064561691,33.2352936598656,32.2871595994602,31.809950884488,30.8756889108149,29.846230405871,29.4766214879872,24.8725999525577,23.1558485898796,21.5610976132682,18.6305391846991,17.4101003843795,16.3241915896074,15.8170380185287,15.5731253555156,16.1069402258739,16.8914417053356,19.207394133279,21.4357424872934,24.2137524092081,26.9754367317114,29.5121406238394,31.8858599422098,33.4031442105351,36.5556589996281,37.4228743635355
24.5214959196781,27.0704538725158,28.6005593733237,29.0440405047627,30.6984326152893,32.5018684360339,32.1938782116784,32.2510383136382,30.8524714083712,28.3781548571674,26.2376602124951,25.6782090195167,21.9287921555625,21.6005115003735,19.1378216373023,16.6972812428483,16.9317799079527,16.8901256599098,15.3757017940972,16.5617223154527,18.1491251078454,18.9871179884899,21.8633834863334,23.3404597221267,27.3927659181368,29.3368494207566,30.8366968350974,35.2001239283523,37.6410831965227,37.6417449027743
7.88660802529415,11.2246771267308,13.6834818872886,15.4080294780704,15.1024384253661,16.9559960577698,18.1380719240824,15.0602703713072,15.4078440145113,14.8069264860341,12.1882908740313,10.7791323341578,7.29590198866337,6.67371876928536,4.72132962017467,3.67797149555543,0.420628331793942,0.217470559564427,0.714174876222232,0.848739882950231,2.71836429708379,4.8499973212771,7.74682089809553,9.64225524182662,12.137279438576,15.2734498406623,17.2731312174569,20.4728672510212,21.095291913738,22.8170618531592
50.9175227401256,52.9724057139799,54.5181591543146,56.7604068671903,57.9331439890669,58.3730146972096,58.4677851064711,57.8597382136045,56.7658246193477,57.1032360611936,52.8554385661617,50.777388913718,48.5172191323379,46.7917975481513,45.077868638418,42.2190259341979,41.2484015908959,40.0743254404146,41.06922379926,41.7573733961982,43.9808512195644,44.9695502892105,46.9889443715111,49.2952216789057,53.6981271492314,55.3953824958326,58.4960082145828,61.7692094659294,62.8148635633435,64.5644386765108
50.5253555067921,53.3566445417022,55.4722250369,57.3577813236955,59.0037122393294,59.8770346379452,58.8777436722239,58.9406875936695,59.9082610750381,57.0832832455104,54.2992385319041,52.6773038363055,50.701999177085,48.1824852557102,44.4611372489587,43.839392888341,42.1189214957223,42.4733186388334,43.1470003709904,43.8693168267076,45.6274261037929,46.8087988530167,49.0256311388842,51.4087020240417,54.2912663270693,56.2869578313011,57.9124682219866,62.5824684937753,64.8671549204968,64.5688442809942
18.5835732777401,21.6087705711718,23.4485113365059,25.6459574106391,25.7107418061546,27.1255456122318,27.1778756569216,27.4670067412524,27.1599504257057,24.8110065596462,22.6660186053115,19.8998852011776,17.5879841145906,15.0309915188783,12.7417244404702,13.397627494121,11.8997089870633,10.3382916534958,10.5987264557692,11.1315157192234,12.8944802711238,14.66879125626,16.9276118937398,19.6749374273675,21.6821206334379,25.5537850238093,26.4529365201883,29.2256194766504,31.1658074598818,32.7159026691646
49.5456810365053,52.8810229893342,54.062949629783,56.606075630708,57.9213967122926,58.3836294097534,58.1584487036179,57.7469210087777,56.1697329658192,54.5827591394605,54.5669041752782,50.3376467639547,49.0914006368121,47.4159676235003,45.3999076644719,42.7280098391077,43.2218251534241,41.4173457723608,42.3129545593021,41.1325754917531,41.8362057623228,46.1704658706252,47.9399436323053,49.8867510212384,52.2081257604545,55.7424585299011,57.7807048803384,60.0067162337254,62.1351529277378,64.2966664649794
39.0257228222391,41.6329945759141,43.0537006715672,46.4193683313512,46.2517025248997,47.4650631739398,47.3082687563428,47.095777565061,45.7490005337592,45.592354936991,42.6274643471948,41.3656172651827,37.7224657365871,35.8675318813845,34.4387541119556,33.544872301395,29.4308589457917,30.8294114535285,30.2361517785175,30.1143205497839,31.919345683935,33.5054366526198,36.5055285675837,38.4685128247445,41.4524958506009,45.0913800493673,47.7622350210666,48.3098383457684,50.5518195158538,54.1540142815956
39.2151396368791,43.534455152003,46.2386582611784,46.2317769678739,48.474719101412,47.5938572619223,48.8249136866431,47.4723458954109,47.6239898821387,47.4363639981511,44.2176026810537,40.4669815446626,38.8458661163684,37.7506573854368,35.2410292984795,33.463491841442,32.3328871848992,31.5858808927699,31.3938782621836,33.8315021983473,32.9662811616018,36.0588182058437,38.1367505188402,40.355383369849,42.7540825321558,44.6952805184145,46.7765328069747,52.1475275267478,52.615830793178,52.4810747825594
33.7106907041833,35.8801554173121,37.876810241556,39.663636648929,41.3398246678092,42.871395490939,42.2049351987988,43.1345186477124,42.315165569527,39.5233705432184,37.5658220511917,35.9855979143011,33.8951508569824,30.2308540582268,29.9893065531517,26.8327531027327,27.0175886213482,25.6435733360354,25.2406316498169,26.7383574556511,27.8608818488944,30.3268573943268,30.7587604345979,35.6085829470184,36.962236175773,39.7642818535899,42.3518498676173,44.9470477603015,46.4270893768722,49.0508568334906
