"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
32.114302136478,35.4044971257417,38.5320292635901,41.2081525063004,41.6460801997081,41.907950735969,42.1478294522205,42.4176785729742,40.8837272912076,38.8790057935941,36.7505961632904,36.3914099756594,33.3795527599241,31.8375551558722,29.7181036872876,26.8570651511622,26.3284595572586,25.638709594424,26.0959154236782,26.8639188214165,28.8076045971704,29.1308932361098,31.9548525246432,34.9775307504153,36.2957078490266,40.6351365899691,41.61698811552,45.124311081875,47.0393687919897,48.0875096694119
38.9990170033246,41.2318549210701,43.7907382350019,45.2411117706194,46.3591499387886,48.2118245884525,48.2953620286497,46.3188548864394,45.823814456941,43.5762953985605,42.1172727126687,39.7442482244152,38.0409703953872,35.3260935742615,33.3350063172427,31.8824177214728,30.294789551133,30.1052730442804,31.9542257192719,31.6265452311283,32.6301792492541,35.1876908284467,36.9574389594888,39.0219454675437,42.0089773391235,44.9168803934371,46.5655171004871,49.389210527665,52.4488454606762,51.9410417206573
10.8949893598793,12.4079996460666,15.0201302231252,17.2292287280341,17.5306910593788,17.7897551767423,18.9383713112683,18.6284399708886,16.7519354288895,16.6639103041326,14.4611661026536,11.395878243377,8.33238036328424,6.23560420192723,5.90951988602779,4.76671735450121,2.5792994452966,-0.355681915366463,2.08702245332306,2.25686745283325,3.09801334266858,6.35879882156439,7.6541393636251,10.7195087098713,12.7480431332854,15.7925271748105,19.0979891696264,21.3009833435867,22.6785964363052,24.1576495445115
44.878740276207,45.4948279050347,49.2743395974738,52.0585191174529,53.7633893236162,54.5082965361731,53.5162479687625,54.6796132607196,52.8753008768405,50.9628127524079,48.9260873330828,47.537795174136,45.3074407382518,41.0794875288736,40.3258174153359,38.8340431906485,37.2920203192039,35.4247494608389,38.2490745536773,36.8016775188128,38.7776937398159,40.0905747415626,42.166242560639,44.9506327569973,47.1628714082319,50.1073989466406,54.2989738630523,54.507734579615,57.9992051838623,58.3603688195021
14.586980960923,17.0283067102157,18.5778629456908,21.552261276376,23.2473379699319,23.1772658289984,23.2648822761522,23.4746513510026,21.8069084595405,21.0000597318586,19.57595199806,17.0330479311978,14.1676008504811,13.1166650297094,10.5026831906733,9.04900960336275,7.82940776076886,7.13669439588465,6.25496485415402,6.76159954353287,8.46896336003048,12.0477294433183,14.115871732033,15.2148194292534,17.7197292010726,19.7473727614334,22.8708242192111,25.719497778724,25.7714140625813,27.6872992562975
11.0551430904381,13.8639559787023,15.9348820242942,18.5552562890389,20.9404150547845,18.744965141651,20.8914814551547,19.2493005592531,18.2473295823526,17.7246215088904,15.7319668203317,12.987277754268,12.4587644265472,9.45057186401377,7.83071938221602,5.15552266146189,3.79743143619467,4.00119806149101,3.44013414079521,4.00461640724252,5.47162165250724,7.16482968455651,8.40126806479496,12.1585674172663,15.1175355328582,18.2553608619611,19.8295556017623,22.7017354030274,24.8296789683238,25.4350685686682
50.3465009342121,53.1652113028615,54.7157378357631,55.6245895948038,56.7583074711393,58.7433749220407,58.4457577131288,57.8494648535226,57.0803276872223,54.7946460228995,53.2354921021955,52.1549186661593,47.8901160979106,47.2823341905105,45.0951225109466,42.2260499343972,42.5831850840026,41.0963729949264,41.3816354995716,43.0195215810294,43.4840868697434,45.3850992414397,48.3850023454468,50.4903319941033,52.6614332425004,54.6942594410817,57.8371778400867,60.0420560531762,62.2157391787469,64.7048084109733
36.3048628810466,39.4582722339526,42.0325463328121,43.7470029766039,45.5684726998726,45.3811765970684,46.754604627707,45.4549249815602,44.1570787115922,42.4441569356577,39.8137161725544,38.9494834590429,36.2964551561202,34.7917444105998,31.8965810493775,30.4134865531142,28.2100143964784,28.8222009342567,28.567218161545,28.8209403339231,29.8084490622603,32.3184950872147,35.0964448149373,37.612606606396,40.7254347765525,41.4220084206747,44.8092424389366,47.2717285516955,49.4797360191606,51.1982943780272
9.33002986423885,12.0366013895216,15.4779211831369,16.0250239634232,18.4192878691538,17.4261551064262,19.3527989637258,17.895922212185,16.2254133099117,15.143122627828,14.8059948132764,11.7401934912543,9.42211278380201,7.8471224713595,3.95268012111199,3.7324529339882,1.93745133095202,2.89897879007618,2.76173904478103,1.52745484476462,4.21244912016121,5.88428558243975,9.57896512738862,8.62371842253861,12.2526637679332,15.1272340795521,18.5038921749161,20.8768273486799,21.796095053705,24.6792545658305
32.2272724167819,36.5545403092378,37.2474573554787,39.0615504118515,41.6993916268497,41.3701430475232,40.2683161602494,43.9381126602113,40.8512048068153,37.53938931574,35.5354343509364,32.9910773076026,32.6455159118527,30.3569770970895,28.2524249884449,26.414336296753,26.563363383211,23.0789548518315,25.4657250250404,26.1343450637653,26.4833305221721,27.4043485124471,30.7558000480044,32.5891442942131,36.4676362319626,38.7098839721852,40.6875518282379,43.4141654298754,45.4481222299469,48.036484594073
