"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
20.6300928089291,22.3885735560168,24.2856890679543,24.7209945901654,26.7606797892119,29.1421104874423,30.6793964768753,27.4352805286558,26.5694642651372,25.3397185145256,24.1454746266578,19.8371819466396,19.8032662579898,16.4569081610304,15.5563433094021,12.777260651529,11.9607051596642,10.7282915622404,12.2516798163392,11.8368909608111,13.1220403675868,14.3399788847464,17.2844069644082,19.7874326594661,24.0244666961688,26.3330020362894,28.5716480226033,30.4035611724598,32.273890353888,34.6758291508869
22.4911977912705,24.0931367316009,26.835538818309,28.032622868593,28.7683057003718,30.1504772195313,29.9175568201288,28.6973099817106,28.5928249021582,26.4671383445952,26.393720127081,22.7799077654844,20.7016942770515,19.7494791318358,16.5944981846614,15.0087584177537,13.7033720550183,13.2120927821854,13.6130677018105,14.0730141936422,15.7505634858991,16.7920125448713,21.1180833458583,22.5702865210342,24.9975148487109,27.8093195135398,29.8795253484165,33.2320764934988,35.2364392220616,36.1660257189381
39.3469516593867,41.5372954855144,45.2411771586464,46.3595665998927,48.1637911752611,48.5718583551133,49.4513865352381,48.5387116155081,48.0160375267379,45.0545686064853,42.510006469047,41.351707644383,39.7300483723103,36.818186556594,35.7674546962552,33.0550682540993,32.6322013982175,30.7850287947878,31.9823862178604,32.0445398752139,35.2629078911864,34.7837083000318,38.0939183247333,39.4502890766994,42.7693974170704,46.2480793701353,47.1884362304492,50.7147773815526,53.8211056037195,53.0998031263677
46.8989013904281,49.5558204529335,51.177774893376,52.7756680410371,55.5089892504714,53.7665237143837,55.9941973714497,54.7921831477912,53.5433966267441,53.513576460574,49.8959321285342,48.6905824725049,46.4560379817713,43.1630321921495,42.4713417965396,41.1960304794606,38.8930119198578,38.5372263872188,37.8796216359406,40.2815175454461,41.1074069439605,42.8756604678539,45.7707551960305,47.4895906016371,50.4667003935122,51.9073674722991,54.4701810322391,58.1142933061094,59.4086321939245,59.7998980884566
30.3119597699866,32.5692010747387,35.3350289827012,37.6585585915623,37.0585150566861,39.5393273053177,40.4051695970839,39.3301964666761,37.475961164729,35.9355556923267,34.4216173305207,33.0021608613839,29.4586979238926,27.5408324086538,26.4330251444953,24.5294139976746,23.2417083603455,22.2039706724055,22.5782653960093,23.5713134724767,24.2122091278857,25.0353877017273,28.6256650516325,32.1365542706915,33.1640646474108,37.2551803362423,38.0963136201129,42.7640208597622,43.7960107164841,45.1379892230561
10.0538669809634,12.9734331929713,16.0171130352092,17.4048376051507,17.5115374026864,19.8486382125615,20.0664172705216,17.8697362405573,18.4635604729268,17.1696458828823,16.3561778948467,12.8485561662229,10.5335088763395,7.12593297460822,7.06797312054948,5.06570141998604,3.22792132829811,2.48417981024533,2.99962371302585,4.30248473182567,4.9616402142499,6.59839694601873,8.23923809185167,11.812203495856,13.8414771058717,15.5321485876002,19.4734151230775,20.5936110762531,23.1736328293596,24.019279364156
18.9841046320856,21.889637425024,23.118463009397,27.3797371575044,27.8017394922342,28.7325072655271,28.1961679289647,29.1184051593549,26.1240633635105,25.4311793640916,23.4138741311128,22.6166357721894,18.9648397132337,15.8399363107736,16.534357564506,14.156050023172,12.6130868791596,11.5625420762612,11.6898164417719,11.5962236821548,14.5938581173377,15.8370255120946,17.9063615800143,21.0250125196255,21.8879373382187,26.2019197493641,28.0436863465734,30.3424323771871,32.7007131346652,34.1750258794337
41.1979817454343,43.7932197083226,46.4766144728648,48.0397335016085,49.8754696805586,49.6986977492997,51.3473786258103,50.536072564779,48.4810054665829,47.5308967386128,44.6906514177113,42.5509315532774,42.3218452895479,39.9235140578429,37.5513026160945,36.4806360866115,33.2366467880026,34.2605568995685,33.2747783613981,33.3560054688273,35.5258072700936,37.9812142252893,39.5132189614628,41.3713102309237,45.7981086864593,48.3845951091365,49.2690052971736,52.873879273907,53.8429505134348,55.2256842191021
28.9706556604624,31.911042812744,34.351567362682,35.7700251750512,37.8067071994692,37.421583980335,37.1180240862948,36.20327195454,35.9227969725421,34.5295350042029,32.9161451807094,30.4989276139334,28.8960047832179,26.0741494337728,24.7808372831985,22.3467052995879,21.7393877432093,20.618713822809,19.9188379309522,20.8738882783402,22.2212298621347,22.9867289571508,26.8968724046292,29.3394621090507,31.8240310553009,34.4683464707983,37.0095617794798,40.8599269216035,41.2092705757243,42.4913411447056
30.3744842760528,34.3068086078457,36.2896712034836,37.7011500736929,38.9761366798516,38.7300207705898,38.2778271708954,39.2876340427905,39.7805143511304,36.3053377979865,35.6911694387163,32.5647923365498,30.9873112862077,28.1411042899467,24.4027596824146,23.9015162894081,24.1184096281795,23.6912576022792,22.7506581320321,22.722514028208,24.4810935730853,26.3800411038353,27.6743717643359,30.8743709711067,34.4518424452946,35.8806506166997,38.2568562856385,41.0422661722551,43.1834255178584,44.4972247919786
